row_num	source_locale	key	english	main_chinese	source_chinese	status	review_note
817	SkillLoc\Practical\en.json	675fa988547274883ee636e7 successMT	... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ..Oh, you did it. Uhm, well done! You're a, uh, a master crafter now. Yeah.	…… …… …… …… …… …… …… …… …… …… …… …… …… …… …… …… …… …… …… …… ……哦，你做完了。呃，干得不错！你现在，呃，算是制作大师了。对。	…… …… …… …… …… …… …… …… …… …… …… …… …… …… …… …… …… …… …… …… ……哦，你做完了。呃，干得不错！你现在，呃，算是制作大师了。对。	matches_source	Main mirror matches the manually reviewed source locale entry.
818	SkillLoc\Practical\en.json	675fa9a199cf33415fd10066	Complete 100 non-cyclic crafts	累计完成 100 次非循环制作	累计完成 100 次非循环制作	matches_source	Main mirror matches the manually reviewed source locale entry.
819	SkillLoc\Practical\en.json	675fabf283c1878c0fc117cd acceptMT	Heavy to wear, but heavy to knock down.	穿着重，但也更难被打倒。	穿着重，但也更难被打倒。	matches_source	Main mirror matches the manually reviewed source locale entry.
820	SkillLoc\Practical\en.json	675fabf283c1878c0fc117cd description	I'll be honest, I don't personally care for the heavy vests as much. They're just so, well... heavy. However, I cannot deny the sheer armour they provide, and that can be just as useful as mobility. Let's get you outfitted, shall we?	说实话，我个人没那么喜欢重型护甲。它们就是……太重了。不过我也不能否认它们提供的厚实防护，而这有时和机动性一样有用。来吧，先把你配起来。	说实话，我个人没那么喜欢重型护甲。它们就是……太重了。不过我也不能否认它们提供的厚实防护，而这有时和机动性一样有用。来吧，先把你配起来。	matches_source	Main mirror matches the manually reviewed source locale entry.
821	SkillLoc\Practical\en.json	675fabf283c1878c0fc117cd name	Protection is Paramount	防护至上	防护至上	matches_source	Main mirror matches the manually reviewed source locale entry.
822	SkillLoc\Practical\en.json	675fabf283c1878c0fc117cd successMT	Glad to see you're comfortable in these things. Onto the next one.	看得出来你已经穿惯这类东西了。下一个。	看得出来你已经穿惯这类东西了。下一个。	matches_source	Main mirror matches the manually reviewed source locale entry.
823	SkillLoc\Practical\en.json	675fac1dbc53db9b8a8b2a76	Kill 10 enemies while wearing heavy armour vests / rigs	穿着重型防弹衣或胸挂击杀 10 名敌人	穿着重型防弹衣或胸挂击杀 10 名敌人	matches_source	Main mirror matches the manually reviewed source locale entry.
824	SkillLoc\Practical\en.json	675face55d964e1a7ac431ee acceptMT	Sure hope my spine holds up	希望我的脊椎撑得住。	希望我的脊椎撑得住。	matches_source	Main mirror matches the manually reviewed source locale entry.
825	SkillLoc\Practical\en.json	675face55d964e1a7ac431ee description	They ain't kiddin when they say 'heavy', let me tell you. Most of them are pretty darn heavy. You already see where I'm going with this, I assume?	他们说它“重”可不是开玩笑的，我跟你讲。大多数都沉得要命。你应该已经知道我要说什么了吧？	他们说它“重”可不是开玩笑的，我跟你讲。大多数都沉得要命。你应该已经知道我要说什么了吧？	matches_source	Main mirror matches the manually reviewed source locale entry.
826	SkillLoc\Practical\en.json	675face55d964e1a7ac431ee name	Fully covered	全副武装	全副武装	matches_source	Main mirror matches the manually reviewed source locale entry.
827	SkillLoc\Practical\en.json	675face55d964e1a7ac431ee successMT	See how important plates can be? Even a class 3 can provide a lot of protection compared to just soft armour.	看见插板有多重要了吗？哪怕只是三级板，也比单纯软甲靠谱得多。	看见插板有多重要了吗？哪怕只是三级板，也比单纯软甲靠谱得多。	matches_source	Main mirror matches the manually reviewed source locale entry.
828	SkillLoc\Practical\en.json	675fad063bf89efffc855ce5	Kill 20 enemies while wearing a vest that can hold all 4 plates in (front, back, l side, r side)	穿着能够插满 4 块防弹插板（前、后、左侧、右侧）的护甲击杀 20 名敌人	穿着能够插满 4 块防弹插板（前、后、左侧、右侧）的护甲击杀 20 名敌人	matches_source	Main mirror matches the manually reviewed source locale entry.
829	SkillLoc\Practical\en.json	675fad1851a1c2dbbe69e28e acceptMT	Now we get to have a bit of fun.	现在总算能玩点有意思的了。	现在总算能玩点有意思的了。	matches_source	Main mirror matches the manually reviewed source locale entry.
830	SkillLoc\Practical\en.json	675fad1851a1c2dbbe69e28e description	Knowing how to wear heavy armour vests is nice and all, but knowing how to take it down is good too. Armour is great for you, but not so great when an enemy is wearing it. I want you to not only wear down their armour, but show me you know how to get around it as well.	会穿重甲当然不错，但会拆重甲也一样重要。护甲穿在你身上是好事，穿在敌人身上就没那么好了。我不光要你把他们的护甲打烂，还要让我看看你也懂得怎么绕过护甲。	会穿重甲当然不错，但会拆重甲也一样重要。护甲穿在你身上是好事，穿在敌人身上就没那么好了。我不光要你把他们的护甲打烂，还要让我看看你也懂得怎么绕过护甲。	matches_source	Main mirror matches the manually reviewed source locale entry.
831	SkillLoc\Practical\en.json	675fad1851a1c2dbbe69e28e name	Anti-material	反器材	反器材	matches_source	Main mirror matches the manually reviewed source locale entry.
832	SkillLoc\Practical\en.json	675fad1851a1c2dbbe69e28e successMT	Look at all that metal and ceramic on the floor. Think I saw a guy's arm on the counter as well. Very well done.	看看地上那一堆金属和陶瓷。我好像还在柜台上看见了一只胳膊。干得漂亮。	看看地上那一堆金属和陶瓷。我好像还在柜台上看见了一只胳膊。干得漂亮。	matches_source	Main mirror matches the manually reviewed source locale entry.
833	SkillLoc\Practical\en.json	675fad38c0c80b59b871da6c	Deal a total of 1000 damage to enemy armour.	对敌方护甲累计造成 1000 点伤害	对敌方护甲累计造成 1000 点伤害	matches_source	Main mirror matches the manually reviewed source locale entry.
834	SkillLoc\Practical\en.json	675fadf1778e4ca1f16b9938 acceptMT	hv4 accept, I can't think of one rn	重甲线这条接任务台词，我现在真想不出来。	重甲线这条接任务台词，我现在真想不出来。	matches_source	Main mirror matches the manually reviewed source locale entry.
835	SkillLoc\Practical\en.json	675fadf1778e4ca1f16b9938 description	Y'know... armour is really only as good as the plate you put into it. Those big vests you wore for me last time... what did you have in them? Were you able to find nice, tier 6 plates? Or did you have to settle for some tier 4? Well, either way, let's get you some tier 6 ones. There's quite a few, each with different properties. Can you find one of each? I don't expect them brand new, don't worry. Take 'em off someone you kill, or not. Heck, if you wanna cheat, get em from a vendor or the market. The goal is to supply you with good protection, so, whatever accomplishes that.	你知道吗……护甲到底好不好，终究还得看你塞进去的插板。上次你替我穿的那些大背心……里面装的是什么？你搞到好用的六级板了吗？还是只能拿四级板凑合？不管怎样，这次给你搞几块六级的。种类不少，属性也各不相同。每种给我找一块，行吗？我不指望它们是全新的，别担心。你可以从自己杀的人身上扒，也可以不这么干。真要偷懒，去商人或者跳蚤搞来也行。目标是让你手上有靠谱的防护，所以只要能达成目的，怎么来都行。	你知道吗……护甲到底好不好，终究还得看你塞进去的插板。上次你替我穿的那些大背心……里面装的是什么？你搞到好用的六级板了吗？还是只能拿四级板凑合？不管怎样，这次给你搞几块六级的。种类不少，属性也各不相同。每种给我找一块，行吗？我不指望它们是全新的，别担心。你可以从自己杀的人身上扒，也可以不这么干。真要偷懒，去商人或者跳蚤搞来也行。目标是让你手上有靠谱的防护，所以只要能达成目的，怎么来都行。	matches_source	Main mirror matches the manually reviewed source locale entry.
836	SkillLoc\Practical\en.json	675fadf1778e4ca1f16b9938 name	Plate up!	上板！	上板！	matches_source	Main mirror matches the manually reviewed source locale entry.
837	SkillLoc\Practical\en.json	675fadf1778e4ca1f16b9938 successMT	Notice how there's some differences between the top tiers? Different weights, durabilities... pick what you like.	看出来顶级板之间也有差别了吗？重量、耐久都不一样……挑你喜欢的。	看出来顶级板之间也有差别了吗？重量、耐久都不一样……挑你喜欢的。	matches_source	Main mirror matches the manually reviewed source locale entry.
838	SkillLoc\Practical\en.json	675fae32ce2dfd0d7e6668ea	Hand over an ESAPI level IV ballistic plate	上交 1 块 ESAPI IV 级防弹插板	上交 1 块 ESAPI IV 级防弹插板	matches_source	Main mirror matches the manually reviewed source locale entry.
839	SkillLoc\Practical\en.json	675fae3aea1047ed0e632569	Hand over a Kiba Arms Steel ballistic plate	上交 1 块 Kiba Arms Steel 防弹插板	上交 1 块 Kiba Arms Steel 防弹插板	matches_source	Main mirror matches the manually reviewed source locale entry.
840	SkillLoc\Practical\en.json	675fae3f23307f8296421b8b	Hand over a NESCO 4400-SA-MC ballistic plate	上交 1 块 NESCO 4400-SA-MC 防弹插板	上交 1 块 NESCO 4400-SA-MC 防弹插板	matches_source	Main mirror matches the manually reviewed source locale entry.
841	SkillLoc\Practical\en.json	675fae4d4ea4199d69436dc6	Hand over a KITECO SC-IV SA ballistic plate	上交 1 块 KITECO SC-IV SA 防弹插板	上交 1 块 KITECO SC-IV SA 防弹插板	matches_source	Main mirror matches the manually reviewed source locale entry.
842	SkillLoc\Practical\en.json	675fae53c27fa88735787444	Hand over a GAC 4sss2 ballistic plate	上交 1 块 GAC 4sss2 防弹插板	上交 1 块 GAC 4sss2 防弹插板	matches_source	Main mirror matches the manually reviewed source locale entry.
